CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
11933.0,6,7,1535.12,5,2,2,522,Potential Loyalists
11934.0,15,44,10119.69,4,5,5,455,Champions
11935.0,101,4,809.01,1,1,1,111,Lost Customers
11936.0,9,50,9766.17,4,5,5,455,Champions
11937.0,49,16,2928.76,2,3,3,233,At Risk
11938.0,34,11,2622.35,3,2,3,323,Potential Loyalists
11939.0,124,10,1086.6399999999999,1,2,1,121,Lost Customers
11940.0,27,10,2475.55,3,2,3,323,Potential Loyalists
11941.0,63,3,431.23,2,1,1,211,Lost Customers
11942.0,8,21,3131.42,4,4,3,443,Loyal Customers
11943.0,130,4,1139.06,1,1,1,111,Lost Customers
11944.0,123,3,824.76,1,1,1,111,Lost Customers
11945.0,18,12,1579.45,4,3,2,432,Potential Loyalists
11946.0,176,4,700.56,1,1,1,111,Lost Customers
11947.0,90,4,808.53,1,1,1,111,Lost Customers
11948.0,39,7,1512.65,2,2,2,222,Lost Customers
11949.0,32,10,2018.37,3,2,2,322,Potential Loyalists
11950.0,4,72,13396.12,5,5,5,555,Champions
11951.0,3,18,3991.81,5,4,4,544,Champions
11952.0,4,26,4843.42,5,4,4,544,Champions
11953.0,386,2,350.04,1,1,1,111,Lost Customers
11954.0,38,8,1885.57,3,2,2,322,Potential Loyalists
11955.0,50,17,2408.45,2,3,3,233,At Risk
11956.0,137,6,1895.1599999999999,1,1,2,112,Lost Customers
11957.0,2,25,3867.04,5,4,4,544,Champions
11958.0,149,4,1466.9,1,1,2,112,Lost Customers
11959.0,5,7,1650.46,5,2,2,522,Potential Loyalists
11960.0,10,13,1954.73,4,3,2,432,Potential Loyalists
11961.0,48,13,3506.73,2,3,4,234,At Risk
11962.0,131,3,473.53999999999996,1,1,1,111,Lost Customers
11963.0,11,7,1898.97,4,2,2,422,Potential Loyalists
11964.0,76,9,2067.37,2,2,2,222,Lost Customers
11965.0,155,8,1518.48,1,2,2,122,Lost Customers
11966.0,8,14,3447.0699999999997,4,3,4,434,Big Spenders
11967.0,77,18,3379.77,2,4,3,243,At Risk
11968.0,3,21,4685.14,5,4,4,544,Champions
11969.0,21,15,2245.02,3,3,2,332,Potential Loyalists
11970.0,11,30,7749.94,4,5,5,455,Champions
11971.0,21,10,2455.0099999999998,3,2,3,323,Potential Loyalists
11972.0,5,14,3252.83,5,3,3,533,Potential Loyalists
11973.0,29,17,3981.37,3,3,4,334,Potential Loyalists
11974.0,8,56,12866.74,4,5,5,455,Champions
11975.0,258,2,288.06,1,1,1,111,Lost Customers
11976.0,5,25,6161.24,5,4,5,545,Champions
11977.0,137,4,876.5899999999999,1,1,1,111,Lost Customers
11978.0,7,23,5132.01,5,4,4,544,Champions
11979.0,4,48,10104.32,5,5,5,555,Champions
11980.0,10,27,4676.61,4,4,4,444,Champions
11981.0,63,13,2476.0499999999997,2,3,3,233,At Risk
11982.0,104,9,1550.52,1,2,2,122,Lost Customers
11983.0,1,11,2786.98,5,2,3,523,Potential Loyalists
11984.0,66,14,2877.52,2,3,3,233,At Risk
11985.0,2,14,1986.27,5,3,2,532,Potential Loyalists
11986.0,12,8,1881.48,4,2,2,422,Potential Loyalists
11987.0,16,22,4473.849999999999,4,4,4,444,Champions
11988.0,68,10,2748.62,2,2,3,223,Potential Loyalists
11989.0,109,6,1371.53,1,1,2,112,Lost Customers
11990.0,39,4,1368.76,2,1,2,212,Lost Customers
11991.0,69,18,2432.86,2,4,3,243,At Risk
11992.0,24,15,3090.4,3,3,3,333,Potential Loyalists
11993.0,16,12,2945.97,4,3,3,433,Potential Loyalists
11994.0,14,23,5014.28,4,4,4,444,Champions
11995.0,3,14,3094.93,5,3,3,533,Potential Loyalists
11996.0,31,18,2908.16,3,4,3,343,Loyal Customers
11997.0,35,18,2691.19,3,4,3,343,Loyal Customers
11998.0,6,10,1465.99,5,2,2,522,Potential Loyalists
11999.0,43,9,1506.2199999999998,2,2,2,222,Lost Customers
12000.0,5,76,15784.77,5,5,5,555,Champions
12001.0,5,13,1497.04,5,3,2,532,Potential Loyalists
12002.0,338,3,792.6899999999999,1,1,1,111,Lost Customers
12003.0,45,32,6724.59,2,5,5,255,At Risk
12004.0,5,13,4104.08,5,3,4,534,Big Spenders
12005.0,162,3,469.67999999999995,1,1,1,111,Lost Customers
12006.0,20,36,8528.9,3,5,5,355,Loyal Customers
12007.0,50,19,3061.06,2,4,3,243,At Risk
12008.0,6,6,1133.9,5,1,1,511,Potential Loyalists
12009.0,67,35,6972.59,2,5,5,255,At Risk
12010.0,15,32,4835.0199999999995,4,5,4,454,Champions
12011.0,121,6,851.21,1,1,1,111,Lost Customers
12012.0,7,49,9932.86,5,5,5,555,Champions
12013.0,61,31,6849.21,2,5,5,255,At Risk
12014.0,30,14,4107.19,3,3,4,334,Potential Loyalists
12015.0,10,49,11270.72,4,5,5,455,Champions
12016.0,77,19,3436.6,2,4,4,244,At Risk
12017.0,49,22,3825.93,2,4,4,244,At Risk
12018.0,151,7,1225.48,1,2,1,121,Lost Customers
12019.0,2,26,3856.09,5,4,4,544,Champions
12020.0,24,16,2536.69,3,3,3,333,Potential Loyalists
12021.0,24,11,3628.42,3,2,4,324,Potential Loyalists
12022.0,46,5,871.02,2,1,1,211,Lost Customers
12023.0,20,16,3134.65,3,3,3,333,Potential Loyalists
12024.0,83,15,2668.59,1,3,3,133,At Risk
12025.0,133,4,893.31,1,1,1,111,Lost Customers
12026.0,259,3,408.13,1,1,1,111,Lost Customers
12027.0,6,18,4769.55,5,4,4,544,Champions
12028.0,28,6,673.02,3,1,1,311,Potential Loyalists
12029.0,12,18,3196.93,4,4,3,443,Loyal Customers
12030.0,63,10,2055.66,2,2,2,222,Lost Customers
12031.0,15,46,8559.3,4,5,5,455,Champions
12032.0,123,13,2448.2,1,3,3,133,At Risk
12033.0,64,25,8346.32,2,4,5,245,At Risk
12034.0,23,7,1385.51,3,2,2,322,Potential Loyalists
12035.0,4,16,4119.72,5,3,4,534,Big Spenders
12036.0,1,37,7884.11,5,5,5,555,Champions
12037.0,59,6,1431.8,2,1,2,212,Lost Customers
12038.0,71,31,6569.9,2,5,5,255,At Risk
12039.0,15,5,1351.41,4,1,2,412,Potential Loyalists
12040.0,94,20,2786.71,1,4,3,143,At Risk
12041.0,3,28,3481.3199999999997,5,5,4,554,Champions
12042.0,29,25,4578.32,3,4,4,344,Loyal Customers
12043.0,2,81,17344.19,5,5,5,555,Champions
12044.0,73,12,2562.82,2,3,3,233,At Risk
12046.0,46,8,1528.04,2,2,2,222,Lost Customers
12047.0,28,19,2933.66,3,4,3,343,Loyal Customers
12048.0,16,19,3953.9,4,4,4,444,Champions
12049.0,35,16,2693.44,3,3,3,333,Potential Loyalists
12050.0,80,9,2252.34,1,2,2,122,Lost Customers
12051.0,13,33,8218.86,4,5,5,455,Champions
12052.0,119,2,454.35,1,1,1,111,Lost Customers
12053.0,30,35,6693.43,3,5,5,355,Loyal Customers
12054.0,3,132,25102.23,5,5,5,555,Champions
12055.0,11,23,4903.9,4,4,4,444,Champions
12056.0,34,28,4515.13,3,5,4,354,Loyal Customers
12057.0,13,12,1975.74,4,3,2,432,Potential Loyalists
12058.0,57,5,426.44,2,1,1,211,Lost Customers
12059.0,54,8,1146.17,2,2,1,221,Lost Customers
12060.0,13,7,1102.45,4,2,1,421,Potential Loyalists
12061.0,51,5,1272.45,2,1,1,211,Lost Customers
12062.0,1,54,10643.289999999999,5,5,5,555,Champions
12063.0,3,21,3959.96,5,4,4,544,Champions
12064.0,39,19,3391.11,2,4,3,243,At Risk
12065.0,110,13,2892.16,1,3,3,133,At Risk
12066.0,70,10,2297.92,2,2,3,223,Potential Loyalists
12067.0,11,23,4014.74,4,4,4,444,Champions
12068.0,77,11,1648.07,2,2,2,222,Lost Customers
12069.0,24,25,4133.06,3,4,4,344,Loyal Customers
12070.0,40,11,2006.04,2,2,2,222,Lost Customers
12071.0,41,4,2478.6,2,1,3,213,Potential Loyalists
12072.0,34,3,616.58,3,1,1,311,Potential Loyalists
12073.0,172,6,1369.8200000000002,1,1,2,112,Lost Customers
12074.0,4,15,2587.84,5,3,3,533,Potential Loyalists
12075.0,45,16,3564.21,2,3,4,234,At Risk
12076.0,43,4,704.56,2,1,1,211,Lost Customers
12077.0,5,16,2930.98,5,3,3,533,Potential Loyalists
12078.0,4,11,1837.01,5,2,2,522,Potential Loyalists
12079.0,47,4,685.87,2,1,1,211,Lost Customers
12080.0,326,2,409.86,1,1,1,111,Lost Customers
12081.0,28,21,5044.86,3,4,4,344,Loyal Customers
12082.0,21,22,3714.77,3,4,4,344,Loyal Customers
12083.0,98,7,758.85,1,2,1,121,Lost Customers
12084.0,3,24,4252.19,5,4,4,544,Champions
12085.0,15,39,6861.28,4,5,5,455,Champions
12086.0,20,24,4343.51,3,4,4,344,Loyal Customers
12087.0,17,8,1713.74,4,2,2,422,Potential Loyalists
12088.0,47,9,1967.55,2,2,2,222,Lost Customers
12089.0,51,9,2236.2200000000003,2,2,2,222,Lost Customers
12090.0,47,25,4959.49,2,4,4,244,At Risk
12091.0,2,17,4215.28,5,3,4,534,Big Spenders
12092.0,14,21,2861.71,4,4,3,443,Loyal Customers
12093.0,13,10,1966.0,4,2,2,422,Potential Loyalists
12094.0,3,35,5872.42,5,5,5,555,Champions
12095.0,102,4,695.27,1,1,1,111,Lost Customers
12096.0,17,15,3025.51,4,3,3,433,Potential Loyalists
12097.0,43,24,4963.25,2,4,4,244,At Risk
12098.0,13,9,968.96,4,2,1,421,Potential Loyalists
12099.0,98,2,171.95999999999998,1,1,1,111,Lost Customers
12100.0,10,40,8441.65,4,5,5,455,Champions
12101.0,62,17,4026.99,2,3,4,234,At Risk
12102.0,181,4,712.06,1,1,1,111,Lost Customers
12103.0,4,7,2636.85,5,2,3,523,Potential Loyalists
12104.0,11,27,7599.69,4,4,5,445,Champions
12105.0,75,11,1905.81,2,2,2,222,Lost Customers
12106.0,47,5,811.44,2,1,1,211,Lost Customers
12107.0,2,58,9558.54,5,5,5,555,Champions
12108.0,126,5,887.98,1,1,1,111,Lost Customers
12109.0,18,9,1056.92,4,2,1,421,Potential Loyalists
12110.0,1,14,3254.18,5,3,3,533,Potential Loyalists
12111.0,9,21,4002.05,4,4,4,444,Champions
12112.0,21,25,6033.48,3,4,5,345,Loyal Customers
12113.0,36,21,4129.62,3,4,4,344,Loyal Customers
12114.0,47,15,3400.01,2,3,3,233,At Risk
12115.0,20,25,5245.2,3,4,4,344,Loyal Customers
12116.0,11,13,1679.18,4,3,2,432,Potential Loyalists
12117.0,49,11,2364.63,2,2,3,223,Potential Loyalists
12118.0,29,18,4175.96,3,4,4,344,Loyal Customers
12119.0,28,22,3759.38,3,4,4,344,Loyal Customers
12120.0,9,28,5194.79,4,5,4,454,Champions
12121.0,8,15,3614.4900000000002,4,3,4,434,Big Spenders
12122.0,28,16,3857.88,3,3,4,334,Potential Loyalists
12123.0,38,9,1248.09,3,2,1,321,Potential Loyalists
12124.0,13,23,5226.76,4,4,4,444,Champions
12125.0,13,21,4039.73,4,4,4,444,Champions
12126.0,47,15,4812.45,2,3,4,234,At Risk
12127.0,33,85,16874.62,3,5,5,355,Loyal Customers
12128.0,63,7,699.95,2,2,1,221,Lost Customers
12129.0,8,23,4227.89,4,4,4,444,Champions
12130.0,52,36,5586.8,2,5,5,255,At Risk
12131.0,7,17,3323.2799999999997,5,3,3,533,Potential Loyalists
12132.0,1,82,14640.92,5,5,5,555,Champions
12133.0,9,8,1226.97,4,2,1,421,Potential Loyalists
12134.0,10,18,2944.02,4,4,3,443,Loyal Customers
12135.0,67,4,893.95,2,1,1,211,Lost Customers
12136.0,23,9,1383.33,3,2,2,322,Potential Loyalists
12137.0,22,16,3892.62,3,3,4,334,Potential Loyalists
12138.0,13,17,3057.29,4,3,3,433,Potential Loyalists
12139.0,21,19,4441.85,3,4,4,344,Loyal Customers
12140.0,4,29,7845.3,5,5,5,555,Champions
12141.0,39,22,4247.23,2,4,4,244,At Risk
12142.0,22,8,1612.1999999999998,3,2,2,322,Potential Loyalists
12143.0,3,128,27924.21,5,5,5,555,Champions
12144.0,20,19,3330.31,3,4,3,343,Loyal Customers
12145.0,12,7,998.14,4,2,1,421,Potential Loyalists
12146.0,232,9,1400.77,1,2,2,122,Lost Customers
12147.0,59,4,497.9,2,1,1,211,Lost Customers
12148.0,12,23,4852.99,4,4,4,444,Champions
12149.0,24,17,3303.73,3,3,3,333,Potential Loyalists
12150.0,20,15,3407.42,3,3,3,333,Potential Loyalists
12151.0,20,17,2458.67,3,3,3,333,Potential Loyalists
12152.0,3,26,5835.63,5,4,5,545,Champions
12153.0,119,10,2064.97,1,2,2,122,Lost Customers
12154.0,22,4,537.49,3,1,1,311,Potential Loyalists
12155.0,78,8,1065.07,1,2,1,121,Lost Customers
12156.0,20,14,1812.12,3,3,2,332,Potential Loyalists
12157.0,58,12,1789.32,2,3,2,232,At Risk
12158.0,50,11,2023.56,2,2,2,222,Lost Customers
12159.0,4,22,4215.54,5,4,4,544,Champions
12160.0,244,10,1100.3,1,2,1,121,Lost Customers
12161.0,34,5,928.08,3,1,1,311,Potential Loyalists
12162.0,42,12,1480.12,2,3,2,232,At Risk
12163.0,67,44,7909.01,2,5,5,255,At Risk
12164.0,21,18,3220.53,3,4,3,343,Loyal Customers
12165.0,36,19,2891.9,3,4,3,343,Loyal Customers
12166.0,1,44,10843.02,5,5,5,555,Champions
12167.0,5,160,32882.43,5,5,5,555,Champions
12168.0,89,5,1001.0500000000001,1,1,1,111,Lost Customers
12169.0,51,7,1513.84,2,2,2,222,Lost Customers
12170.0,70,7,772.02,2,2,1,221,Lost Customers
12171.0,32,8,1439.43,3,2,2,322,Potential Loyalists
12172.0,54,5,467.74,2,1,1,211,Lost Customers
12173.0,28,8,1405.22,3,2,2,322,Potential Loyalists
12174.0,176,7,1509.02,1,2,2,122,Lost Customers
12175.0,41,21,3273.5299999999997,2,4,3,243,At Risk
12176.0,16,17,3006.59,4,3,3,433,Potential Loyalists
12177.0,10,27,5225.95,4,4,4,444,Champions
12178.0,29,21,5451.42,3,4,4,344,Loyal Customers
12179.0,40,24,5705.25,2,4,5,245,At Risk
12180.0,11,7,1802.38,4,2,2,422,Potential Loyalists
12181.0,2,78,18632.69,5,5,5,555,Champions
12182.0,14,20,3143.92,4,4,3,443,Loyal Customers
12183.0,32,6,1496.83,3,1,2,312,Potential Loyalists
12184.0,26,9,1875.96,3,2,2,322,Potential Loyalists
12185.0,172,5,973.6800000000001,1,1,1,111,Lost Customers
12186.0,110,11,2013.92,1,2,2,122,Lost Customers
12187.0,7,15,2527.06,5,3,3,533,Potential Loyalists
12188.0,34,9,2811.77,3,2,3,323,Potential Loyalists
12189.0,7,60,11668.59,5,5,5,555,Champions
12190.0,20,20,4264.85,3,4,4,344,Loyal Customers
12191.0,28,28,5238.95,3,5,4,354,Loyal Customers
12192.0,9,7,1966.35,4,2,2,422,Potential Loyalists
12193.0,69,5,1463.73,2,1,2,212,Lost Customers
12194.0,39,25,2863.9900000000002,2,4,3,243,At Risk
12195.0,1,20,2936.48,5,4,3,543,Loyal Customers
12196.0,72,4,496.67,2,1,1,211,Lost Customers
12197.0,30,18,3597.11,3,4,4,344,Loyal Customers
12198.0,83,21,4053.9500000000003,1,4,4,144,At Risk
12199.0,15,12,2349.23,4,3,3,433,Potential Loyalists
12200.0,42,10,2148.68,2,2,2,222,Lost Customers
12201.0,74,11,1804.81,2,2,2,222,Lost Customers
12202.0,83,18,2296.21,1,4,3,143,At Risk
12203.0,51,12,1856.04,2,3,2,232,At Risk
12204.0,31,29,4797.84,3,5,4,354,Loyal Customers
12205.0,47,33,7299.13,2,5,5,255,At Risk
12206.0,19,8,1738.01,4,2,2,422,Potential Loyalists
12207.0,4,6,912.6999999999999,5,1,1,511,Potential Loyalists
12208.0,1,32,7422.5199999999995,5,5,5,555,Champions
12209.0,13,37,5364.07,4,5,4,454,Champions
12210.0,20,15,2853.9300000000003,3,3,3,333,Potential Loyalists
12211.0,66,19,4007.04,2,4,4,244,At Risk
12212.0,46,31,5728.04,2,5,5,255,At Risk
12213.0,58,31,7113.01,2,5,5,255,At Risk
12214.0,19,52,9943.0,4,5,5,455,Champions
12215.0,106,2,648.44,1,1,1,111,Lost Customers
12216.0,12,14,2237.54,4,3,2,432,Potential Loyalists
12217.0,146,9,2110.27,1,2,2,122,Lost Customers
12218.0,23,14,2687.83,3,3,3,333,Potential Loyalists
12219.0,40,6,765.48,2,1,1,211,Lost Customers
12220.0,6,8,1861.89,5,2,2,522,Potential Loyalists
12221.0,6,18,3448.55,5,4,4,544,Champions
12222.0,49,7,1482.44,2,2,2,222,Lost Customers
12223.0,2,16,1981.24,5,3,2,532,Potential Loyalists
12224.0,102,8,1512.1100000000001,1,2,2,122,Lost Customers
12225.0,291,3,1000.4300000000001,1,1,1,111,Lost Customers
12226.0,10,22,4673.6,4,4,4,444,Champions
12227.0,87,8,1599.23,1,2,2,122,Lost Customers
12228.0,69,21,5293.77,2,4,4,244,At Risk
12229.0,15,85,16995.02,4,5,5,455,Champions
12230.0,34,18,3117.61,3,4,3,343,Loyal Customers
12231.0,8,19,4538.61,4,4,4,444,Champions
12232.0,11,3,614.37,4,1,1,411,Potential Loyalists
12233.0,91,11,3229.19,1,2,3,123,Potential Loyalists
12234.0,8,54,7136.91,4,5,5,455,Champions
12235.0,104,4,1196.34,1,1,1,111,Lost Customers
12236.0,66,5,924.01,2,1,1,211,Lost Customers
12237.0,76,11,1979.48,2,2,2,222,Lost Customers
12238.0,19,19,2709.84,4,4,3,443,Loyal Customers
12239.0,129,6,1502.76,1,1,2,112,Lost Customers
12240.0,145,9,2271.87,1,2,2,122,Lost Customers
12241.0,18,26,4530.0199999999995,4,4,4,444,Champions
12242.0,325,11,2293.83,1,2,3,123,Potential Loyalists
12243.0,84,5,1784.33,1,1,2,112,Lost Customers
12244.0,10,23,3953.51,4,4,4,444,Champions
12245.0,33,24,3997.12,3,4,4,344,Loyal Customers
12246.0,13,12,2587.32,4,3,3,433,Potential Loyalists
12247.0,233,2,198.97000000000003,1,1,1,111,Lost Customers
12248.0,47,6,1779.92,2,1,2,212,Lost Customers
12249.0,8,15,4241.93,4,3,4,434,Big Spenders
12250.0,15,41,8811.77,4,5,5,455,Champions
12251.0,88,8,1992.1399999999999,1,2,2,122,Lost Customers
12252.0,33,16,3029.0,3,3,3,333,Potential Loyalists
12253.0,13,19,2936.41,4,4,3,443,Loyal Customers
12254.0,387,2,174.53,1,1,1,111,Lost Customers
12255.0,4,38,6023.53,5,5,5,555,Champions
12256.0,29,6,1026.26,3,1,1,311,Potential Loyalists
12257.0,8,18,3179.34,4,4,3,443,Loyal Customers
12258.0,19,18,2658.67,4,4,3,443,Loyal Customers
12259.0,2,44,8734.85,5,5,5,555,Champions
12260.0,53,24,5530.42,2,4,4,244,At Risk
12262.0,48,9,2082.29,2,2,2,222,Lost Customers
12263.0,24,14,4140.23,3,3,4,334,Potential Loyalists
12264.0,1,12,3208.16,5,3,3,533,Potential Loyalists
12265.0,73,18,3924.59,2,4,4,244,At Risk
12266.0,29,28,4388.98,3,5,4,354,Loyal Customers
12267.0,31,23,4722.04,3,4,4,344,Loyal Customers
12268.0,98,7,1259.43,1,2,1,121,Lost Customers
12269.0,267,3,783.23,1,1,1,111,Lost Customers
12270.0,6,11,1239.74,5,2,1,521,Potential Loyalists
12271.0,21,28,5202.5599999999995,3,5,4,354,Loyal Customers
12272.0,70,7,2049.2799999999997,2,2,2,222,Lost Customers
12273.0,37,19,5658.75,3,4,5,345,Loyal Customers
12274.0,4,31,6862.57,5,5,5,555,Champions
12275.0,81,18,3484.23,1,4,4,144,At Risk
12276.0,137,1,280.3,1,1,1,111,Lost Customers
12277.0,170,6,1098.19,1,1,1,111,Lost Customers
12278.0,13,62,12055.49,4,5,5,455,Champions
12279.0,4,12,1967.07,5,3,2,532,Potential Loyalists
12280.0,142,2,236.64,1,1,1,111,Lost Customers
12281.0,2,33,5532.53,5,5,4,554,Champions
12282.0,22,19,3349.0600000000004,3,4,3,343,Loyal Customers
12283.0,9,38,7665.46,4,5,5,455,Champions
12284.0,16,20,4013.81,4,4,4,444,Champions
12285.0,70,16,3726.5099999999998,2,3,4,234,At Risk
12286.0,5,18,4188.4800000000005,5,4,4,544,Champions
12287.0,41,22,4233.3,2,4,4,244,At Risk
12288.0,5,83,16148.53,5,5,5,555,Champions
12289.0,10,33,6010.29,4,5,5,455,Champions
12290.0,310,2,350.48,1,1,1,111,Lost Customers
12291.0,13,19,4247.32,4,4,4,444,Champions
12292.0,42,48,8067.1,2,5,5,255,At Risk
12293.0,3,40,8332.99,5,5,5,555,Champions
12294.0,85,8,1200.81,1,2,1,121,Lost Customers
12295.0,24,30,6780.5599999999995,3,5,5,355,Loyal Customers
12296.0,2,27,4213.09,5,4,4,544,Champions
12297.0,4,128,25426.45,5,5,5,555,Champions
12298.0,47,9,1875.6200000000001,2,2,2,222,Lost Customers
12299.0,114,10,1964.97,1,2,2,122,Lost Customers
12300.0,38,7,1520.59,3,2,2,322,Potential Loyalists
12301.0,36,14,2764.71,3,3,3,333,Potential Loyalists
12302.0,53,10,1986.18,2,2,2,222,Lost Customers
12303.0,7,2,180.14,5,1,1,511,Potential Loyalists
12304.0,33,8,1424.87,3,2,2,322,Potential Loyalists
12305.0,14,20,2842.48,4,4,3,443,Loyal Customers
12306.0,29,11,1694.3,3,2,2,322,Potential Loyalists
12307.0,15,60,11126.65,4,5,5,455,Champions
12308.0,67,11,1368.08,2,2,2,222,Lost Customers
12309.0,9,44,7383.03,4,5,5,455,Champions
12310.0,67,21,4014.58,2,4,4,244,At Risk
12311.0,12,28,4876.49,4,5,4,454,Champions
12312.0,40,13,2067.47,2,3,2,232,At Risk
12313.0,3,57,8845.22,5,5,5,555,Champions
12314.0,2,19,2999.4,5,4,3,543,Loyal Customers
12315.0,21,16,2562.55,3,3,3,333,Potential Loyalists
12316.0,7,18,3668.62,5,4,4,544,Champions
12317.0,40,17,3646.19,2,3,4,234,At Risk
12318.0,3,13,1976.75,5,3,2,532,Potential Loyalists
12319.0,9,92,19352.26,4,5,5,455,Champions
12320.0,38,13,2578.32,3,3,3,333,Potential Loyalists
12321.0,1,23,3834.68,5,4,4,544,Champions
12322.0,47,34,6279.22,2,5,5,255,At Risk
12323.0,34,29,5505.5,3,5,4,354,Loyal Customers
12324.0,6,18,2734.31,5,4,3,543,Loyal Customers
12325.0,289,1,111.92,1,1,1,111,Lost Customers
12326.0,12,17,2992.95,4,3,3,433,Potential Loyalists
12327.0,226,5,1230.42,1,1,1,111,Lost Customers
12328.0,7,52,10471.08,5,5,5,555,Champions
12329.0,94,15,2454.42,1,3,3,133,At Risk
12330.0,59,36,7318.0199999999995,2,5,5,255,At Risk
12331.0,6,6,1384.62,5,1,2,512,Potential Loyalists
12332.0,126,4,953.8,1,1,1,111,Lost Customers
12333.0,59,29,7079.2300000000005,2,5,5,255,At Risk
12334.0,8,14,2786.94,4,3,3,433,Potential Loyalists
12335.0,98,11,2927.51,1,2,3,123,Potential Loyalists
12336.0,8,18,3356.85,4,4,3,443,Loyal Customers
12337.0,2,125,24306.34,5,5,5,555,Champions
12338.0,7,23,3598.39,5,4,4,544,Champions
12339.0,20,27,6535.52,3,4,5,345,Loyal Customers
12340.0,11,30,7587.55,4,5,5,455,Champions
12341.0,6,70,15206.69,5,5,5,555,Champions
12342.0,60,12,1637.85,2,3,2,232,At Risk
12343.0,221,1,77.0,1,1,1,111,Lost Customers
12344.0,93,9,2120.71,1,2,2,122,Lost Customers
12345.0,26,20,4227.83,3,4,4,344,Loyal Customers
12346.0,85,4,1578.17,1,1,2,112,Lost Customers
12347.0,35,9,2381.49,3,2,3,323,Potential Loyalists
12348.0,161,7,1686.8500000000001,1,2,2,122,Lost Customers
12349.0,2,47,10662.28,5,5,5,555,Champions
12350.0,19,39,7626.96,4,5,5,455,Champions
12351.0,1,32,5885.87,5,5,5,555,Champions
12352.0,18,30,5420.7,4,5,4,454,Champions
12353.0,32,16,3431.25,3,3,4,334,Potential Loyalists
12354.0,129,14,2983.71,1,3,3,133,At Risk
12355.0,103,11,2160.27,1,2,2,122,Lost Customers
12356.0,325,2,600.12,1,1,1,111,Lost Customers
12357.0,19,15,3010.7,4,3,3,433,Potential Loyalists
12358.0,13,9,1792.22,4,2,2,422,Potential Loyalists
12359.0,1,32,6612.79,5,5,5,555,Champions
12360.0,6,57,11930.76,5,5,5,555,Champions
12361.0,23,45,9026.35,3,5,5,355,Loyal Customers
12362.0,154,4,833.53,1,1,1,111,Lost Customers
12363.0,47,11,1601.5,2,2,2,222,Lost Customers
12364.0,10,22,3859.98,4,4,4,444,Champions
12365.0,16,116,26828.39,4,5,5,455,Champions
12366.0,4,51,11308.26,5,5,5,555,Champions
12367.0,3,39,7816.31,5,5,5,555,Champions
12368.0,229,6,823.74,1,1,1,111,Lost Customers
12369.0,121,5,1191.6599999999999,1,1,1,111,Lost Customers
12370.0,3,23,5054.73,5,4,4,544,Champions
12371.0,87,5,658.44,1,1,1,111,Lost Customers
12372.0,92,15,3149.86,1,3,3,133,At Risk
12373.0,48,10,2295.04,2,2,3,223,Potential Loyalists
12374.0,12,47,9809.62,4,5,5,455,Champions
12375.0,43,12,1697.15,2,3,2,232,At Risk
12376.0,203,4,1103.46,1,1,1,111,Lost Customers
12377.0,2,18,3598.14,5,4,4,544,Champions
12378.0,28,12,2586.13,3,3,3,333,Potential Loyalists
12379.0,51,19,3641.99,2,4,4,244,At Risk
12380.0,35,11,2376.2200000000003,3,2,3,323,Potential Loyalists
12381.0,128,11,3442.0,1,2,4,124,Potential Loyalists
12382.0,10,36,8199.31,4,5,5,455,Champions
12383.0,3,3,575.9,5,1,1,511,Potential Loyalists
12384.0,21,12,2202.05,3,3,2,332,Potential Loyalists
12385.0,2,28,7374.76,5,5,5,555,Champions
12386.0,73,6,1152.8,2,1,1,211,Lost Customers
12387.0,92,5,2063.6,1,1,2,112,Lost Customers
12388.0,27,31,6640.1,3,5,5,355,Loyal Customers
12389.0,3,38,7812.77,5,5,5,555,Champions
12390.0,29,15,2611.79,3,3,3,333,Potential Loyalists
12391.0,296,2,272.76,1,1,1,111,Lost Customers
12392.0,3,35,6797.74,5,5,5,555,Champions
12393.0,239,2,989.8199999999999,1,1,1,111,Lost Customers
12394.0,76,19,4376.22,2,4,4,244,At Risk
12395.0,446,3,581.04,1,1,1,111,Lost Customers
12396.0,62,6,734.04,2,1,1,211,Lost Customers
12397.0,58,12,2272.2,2,3,2,232,At Risk
12398.0,6,9,2586.14,5,2,3,523,Potential Loyalists
12399.0,64,9,3033.43,2,2,3,223,Potential Loyalists
12400.0,45,22,3815.52,2,4,4,244,At Risk
12401.0,109,10,2762.98,1,2,3,123,Potential Loyalists
12402.0,54,33,6218.59,2,5,5,255,At Risk
12403.0,33,19,3334.5099999999998,3,4,3,343,Loyal Customers
12404.0,47,6,899.16,2,1,1,211,Lost Customers
12405.0,14,9,1327.26,4,2,2,422,Potential Loyalists
12406.0,68,5,860.8199999999999,2,1,1,211,Lost Customers
12407.0,31,22,4631.84,3,4,4,344,Loyal Customers
12408.0,44,12,3583.31,2,3,4,234,At Risk
12409.0,264,2,378.13,1,1,1,111,Lost Customers
12410.0,42,14,3313.82,2,3,3,233,At Risk
12411.0,10,10,1336.58,4,2,2,422,Potential Loyalists
12412.0,12,67,14371.96,4,5,5,455,Champions
12413.0,102,5,1075.9099999999999,1,1,1,111,Lost Customers
12414.0,55,3,687.04,2,1,1,211,Lost Customers
12415.0,30,33,7457.75,3,5,5,355,Loyal Customers
12416.0,2,50,11177.4,5,5,5,555,Champions
